Feature	Gain	Cover	Frequency
rf_003_004	3.09333872433976e-05	0.000177156597273296	8.29967354617385e-05
rf_011_006_delta2	3.0909047220079e-05	0.000568230982022512	0.000110662313948985
rf_003_000_lag2	3.07516363717529e-05	0.000292443706230443	8.29967354617385e-05
rf_015_012	3.06680111752993e-05	0.000186784905710236	8.29967354617385e-05
rf_020_009_delta2	3.06147234711235e-05	0.00021597217269181	5.53311569744923e-05
rf_003_012_lag2	3.04503253789866e-05	0.000435304231359068	8.29967354617385e-05
rf_015_012_lag1	3.0433711081151e-05	0.000270503506609648	8.29967354617385e-05
rf_006_008_lag2	3.03090431797901e-05	0.000203687199049389	5.53311569744923e-05
rf_001_004	3.03060590732836e-05	0.000311142024454756	8.29967354617385e-05
rf_014_015_delta2	3.02248993831965e-05	0.000346933702495365	8.29967354617385e-05
rf_016_000_delta1	3.01847158792339e-05	0.000849172966999233	0.000110662313948985
rf_006_010_lag2	3.01724006656946e-05	0.000116897835409755	8.29967354617385e-05
rf_015_002_lag2	3.01272214779601e-05	1.05913315487875e-05	2.76655784872462e-05
rf_013_011	3.01183455318578e-05	0.000592246956691229	0.000110662313948985
rf_011_001_delta2	2.99607126462983e-05	0.000315052999024032	8.29967354617385e-05
rf_004_003_delta1	2.99240878972159e-05	0.000613791324251827	8.29967354617385e-05
rf_007_009	2.96314884013388e-05	0.000366209786519748	8.29967354617385e-05
rf_014_004_lag2	2.95784071158588e-05	3.15170763267806e-05	5.53311569744923e-05
rf_017_003_delta1	2.95688708219595e-05	0.000461524800738285	0.000110662313948985
rf_002_006_delta2	2.94786719683864e-05	0.000243956081370159	8.29967354617385e-05
rf_012_009_lag2	2.94651834374281e-05	5.890231004341e-05	5.53311569744923e-05
rf_018_001_delta1	2.94369080274174e-05	0.000126710000268099	5.53311569744923e-05
rf_014_004_delta1	2.94320487687418e-05	0.000509040750419833	8.29967354617385e-05
rf_005_000_lag1	2.94231682032796e-05	8.84724309848465e-05	5.53311569744923e-05
rf_009_004_delta1	2.93438396274637e-05	4.10319465533911e-05	5.53311569744923e-05
ctarjeta_visa_lag1	2.93279307834783e-05	0.000385971587965902	0.000110662313948985
rf_014_009_lag2	2.93208989622428e-05	0.000604134896597495	8.29967354617385e-05
rf_017_009_lag2	2.92863033439933e-05	0.000409531406441386	8.29967354617385e-05
rf_008_006_delta2	2.92640324859604e-05	0.000305982027895894	8.29967354617385e-05
rf_006_014	2.91934074578852e-05	3.83349050357598e-05	8.29967354617385e-05
rf_010_005	2.90765862514951e-05	3.49709333620577e-05	5.53311569744923e-05
rf_014_007_delta1	2.89473279382059e-05	0.000621682009255112	8.29967354617385e-05
rf_018_012_lag1	2.88548027749785e-05	0.000430033680612173	8.29967354617385e-05
rf_018_003_delta1	2.87778368477816e-05	0.000528003197019468	0.000110662313948985
rf_002_014_delta1	2.85671823331775e-05	0.00010491928913634	5.53311569744923e-05
rf_018_013_delta1	2.85499108544043e-05	0.000478813312729981	8.29967354617385e-05
rf_016_007_delta1	2.85412473988582e-05	3.01168835018189e-05	8.29967354617385e-05
rf_010_007_delta1	2.84950217721239e-05	0.00013189090598861	5.53311569744923e-05
rf_013_015	2.828517164206e-05	0.000552575547656223	8.29967354617385e-05
rf_003_013_lag2	2.82521167343217e-05	0.000218924690517875	8.29967354617385e-05
rf_005_011_lag1	2.82158097972016e-05	0.000187610457092616	5.53311569744923e-05
rf_001_000_delta2	2.81977265429122e-05	0.000391109714022349	8.29967354617385e-05
rf_002_005_delta2	2.81663315251708e-05	0.000509115734999543	8.29967354617385e-05
rf_020_011_lag2	2.81278553366336e-05	0.000251219010853568	8.29967354617385e-05
rf_010_010	2.8051261729846e-05	0.000583143299977065	0.000110662313948985
rf_002_001	2.80447622904424e-05	5.71685319728172e-05	2.76655784872462e-05
ctarjeta_master	2.79376479567671e-05	2.50191337575241e-05	5.53311569744923e-05
rf_007_001_lag1	2.78881764597976e-05	0.000168847248366632	5.53311569744923e-05
rf_008_013_delta1	2.78667124499635e-05	0.000553517901941611	8.29967354617385e-05
rf_015_005	2.76551685545967e-05	0.000627552436639684	8.29967354617385e-05
rf_015_000_lag1	2.751784391502e-05	0.000499744585217376	0.000110662313948985
rf_005_007	2.73825431710017e-05	3.88785432386543e-05	5.53311569744923e-05
rf_012_006	2.7373655522521e-05	0.000250101932884048	5.53311569744923e-05
rf_001_005	2.73125204497177e-05	0.000209007499180899	5.53311569744923e-05
rf_003_001_lag2	2.73047088041404e-05	0.000428481595946261	8.29967354617385e-05
rf_008_003	2.7295169517954e-05	0.000856215028441766	0.000110662313948985
rf_008_013	2.71380915714992e-05	0.000340421580149818	8.29967354617385e-05
rf_018_010_delta1	2.70455214465019e-05	0.00033867818867157	8.29967354617385e-05
rf_012_008	2.70189767566736e-05	0.000286664846553786	8.29967354617385e-05
rf_010_000_delta2	2.69891837329514e-05	0.000240903584104481	5.53311569744923e-05
rf_013_011_lag1	2.69332974848435e-05	0.000350118864786683	8.29967354617385e-05
rf_014_013_lag2	2.69120424997947e-05	0.000133413669761174	0.000248990206385216
rf_015_008_lag1	2.68665261770266e-05	0.000542184655657044	8.29967354617385e-05
rf_004_012	2.68176299443454e-05	6.57621974108801e-05	5.53311569744923e-05
rf_019_008_lag1	2.67064862969929e-05	0.000200805099434398	8.29967354617385e-05
rf_017_004_lag2	2.66459067792091e-05	0.000211810047847545	5.53311569744923e-05
rf_009_002_lag1	2.66019920642626e-05	6.38399965502479e-05	5.53311569744923e-05
rf_005_012_lag1	2.62303744135561e-05	0.000184344301841804	5.53311569744923e-05
rf_005_008_delta2	2.62000868103654e-05	5.40802247636244e-06	5.53311569744923e-05
rf_019_011_delta2	2.61184226861754e-05	0.000572696409878295	0.000110662313948985
rf_020_000_delta2	2.60876885448594e-05	0.000299134397623184	5.53311569744923e-05
rf_009_000	2.605621838553e-05	5.16115016778011e-05	5.53311569744923e-05
rf_019_010_lag2	2.59898541973005e-05	0.000153918827954257	5.53311569744923e-05
rf_016_001_delta2	2.59703561870472e-05	0.000255510436030793	8.29967354617385e-05
rf_004_004_delta1	2.59325125428613e-05	0.000274185441741542	5.53311569744923e-05
rf_014_006_delta1	2.58955342587665e-05	1.58690923514237e-05	5.53311569744923e-05
rf_006_014_delta2	2.57051907617612e-05	6.79427586022425e-06	2.76655784872462e-05
rf_020_005_delta2	2.55922209274548e-05	0.000229423733353173	5.53311569744923e-05
rf_020_006_lag2	2.55450578786145e-05	5.21527365287818e-06	5.53311569744923e-05
rf_009_008_lag2	2.55041420521263e-05	0.000446483422785963	8.29967354617385e-05
rf_009_003_lag1	2.54994093639125e-05	2.1016831815525e-05	5.53311569744923e-05
rf_017_006	2.54316532085612e-05	1.57662288895144e-05	2.76655784872462e-05
rf_005_014_lag2	2.53659757651727e-05	0.00042699584379317	8.29967354617385e-05
rf_013_009_lag2	2.52913533932405e-05	0.000438102213657078	8.29967354617385e-05
rf_015_003_delta1	2.52601369907492e-05	0.000205515909520576	8.29967354617385e-05
rf_005_006_delta1	2.521366068675e-05	0.00062045461743275	8.29967354617385e-05
rf_013_004_lag2	2.51120575574132e-05	0.000257022865390128	5.53311569744923e-05
rf_015_007_lag1	2.50982228824184e-05	0.000168447330608181	5.53311569744923e-05
rf_004_004_lag2	2.50199438251757e-05	3.65355154579211e-05	2.76655784872462e-05
rf_014_007_delta2	2.49729415300606e-05	0.000426311849838511	8.29967354617385e-05
rf_018_010_lag2	2.49293760387239e-05	0.000224722296339459	5.53311569744923e-05
rf_001_002_delta2	2.48210532804942e-05	0.000182758810584291	8.29967354617385e-05
rf_012_010	2.4765458975933e-05	0.000281863189765268	8.29967354617385e-05
rf_002_006	2.47551787444159e-05	0.000382723698189635	8.29967354617385e-05
rf_013_008_lag1	2.46842869675528e-05	0.0004287536553829	8.29967354617385e-05
rf_009_008_lag1	2.45969083871878e-05	0.00013725494712495	5.53311569744923e-05
rf_007_011_delta1	2.45837352045332e-05	0.000273075333492572	8.29967354617385e-05
rf_001_000_lag2	2.448602465582e-05	3.50264507912657e-06	2.76655784872462e-05
rf_003_000_delta1	2.44763658821904e-05	0.000397384385198816	8.29967354617385e-05
rf_001_000_lag1	2.44684883337449e-05	7.33039157162865e-05	5.53311569744923e-05
rf_014_000_delta2	2.4340592423674e-05	5.40158149323354e-05	5.53311569744923e-05
rf_012_000_lag1	2.41691094652533e-05	1.63737962533151e-05	2.76655784872462e-05
rf_005_008_lag2	2.4150040747515e-05	2.66243325007302e-05	5.53311569744923e-05
rf_018_005_lag1	2.39065933968585e-05	0.000283645996214901	8.29967354617385e-05
rf_005_001_delta2	2.37273200419161e-05	0.000126010144190809	8.29967354617385e-05
rf_020_003_lag2	2.37185876039286e-05	5.72310191225752e-06	2.76655784872462e-05
rf_012_013_lag2	2.37129150299503e-05	8.21602675185243e-05	5.53311569744923e-05
rf_001_004_delta1	2.35705328071789e-05	0.000295223903724291	8.29967354617385e-05
rf_020_001_delta1	2.35166969389595e-05	0.000550526690149735	8.29967354617385e-05
rf_018_000_delta2	2.34657213784009e-05	0.000252702840325129	8.29967354617385e-05
rf_017_003	2.31902393826331e-05	0.000380981027716962	5.53311569744923e-05
rf_006_014_lag2	2.31532309187202e-05	1.19622034804012e-05	5.53311569744923e-05
rf_011_007_delta1	2.30300024099096e-05	0.000508182994121809	8.29967354617385e-05
rf_009_000_lag2	2.29848534019933e-05	0.00064596523665664	8.29967354617385e-05
rf_010_009_lag1	2.29683043911112e-05	3.56272887697079e-05	5.53311569744923e-05
rf_011_013_delta2	2.28231721094024e-05	1.28153934097891e-05	5.53311569744923e-05
entrenamiento_delta1	2.27778272791202e-05	4.01787566240032e-05	8.29967354617385e-05
rf_006_006_delta1	2.27570475119739e-05	0.000368266094417168	5.53311569744923e-05
rf_014_011_delta2	2.27021638189467e-05	0.00107503517315139	0.000138327892436231
rf_012_014_delta2	2.26130602156099e-05	0.000231911202583924	5.53311569744923e-05
rf_017_000	2.25700422724021e-05	5.53780347970595e-05	2.76655784872462e-05
rf_016_015_lag1	2.24574900282322e-05	0.000173221589184883	5.53311569744923e-05
rf_017_010_delta1	2.24380104954185e-05	0.000145720994576392	5.53311569744923e-05
rf_012_003_delta2	2.24045367657143e-05	0.000562960911946	8.29967354617385e-05
rf_001_007	2.23865816216734e-05	7.42791959228938e-05	5.53311569744923e-05
rf_014_009	2.23683314545124e-05	0.000358477242072388	5.53311569744923e-05
rf_001_002_lag1	2.21916335467025e-05	0.000629911566878239	8.29967354617385e-05
rf_016_014_lag1	2.21768497472234e-05	8.19595876337246e-05	5.53311569744923e-05
rf_008_014	2.21131309124399e-05	0.000248427517605726	5.53311569744923e-05
rf_015_011_delta2	2.21062249693636e-05	7.48521550191363e-05	5.53311569744923e-05
rf_014_003_lag2	2.21025913808527e-05	0.000489098457244954	8.29967354617385e-05
rf_016_006_lag2	2.20978285128207e-05	0.000366652243607072	5.53311569744923e-05
rf_011_015_delta2	2.20797200060305e-05	0.000607354667156371	8.29967354617385e-05
rf_017_011_lag2	2.18445428494125e-05	0.000628852650025033	8.29967354617385e-05
rf_019_015_delta1	2.18245360936537e-05	2.16722258824097e-05	5.53311569744923e-05
rf_017_007_lag1	2.18076655753213e-05	6.86277138976666e-06	2.76655784872462e-05
rf_001_013_delta1	2.18054759987205e-05	0.000356798020090238	5.53311569744923e-05
rf_004_006_lag2	2.17021347582256e-05	0.000646078194196587	8.29967354617385e-05
rf_014_001	2.16867356600055e-05	0.000226830276303026	5.53311569744923e-05
rf_011_014_delta1	2.16291408646428e-05	0.00061327868928862	8.29967354617385e-05
rf_018_000_lag2	2.15616945143634e-05	7.99253905739107e-05	5.53311569744923e-05
rf_016_004_delta1	2.15224059343954e-05	0.000167467724368129	2.76655784872462e-05
rf_007_006_delta1	2.12600404571339e-05	0.000429689039947739	5.53311569744923e-05
rf_017_013_delta1	2.12191948449164e-05	0.000194267261223373	5.53311569744923e-05
rf_012_009_lag1	2.11653971634057e-05	6.80533127902759e-05	2.76655784872462e-05
rf_005_014_delta2	2.10627414359225e-05	0.000394990887027894	5.53311569744923e-05
rf_006_000_delta2	2.10281097866657e-05	8.10155510019963e-05	2.76655784872462e-05
rf_004_010_delta2	2.10252768872071e-05	0.000828986252934723	0.000110662313948985
rf_018_013_delta2	2.09853640777356e-05	0.000338671699621402	5.53311569744923e-05
rf_017_008_delta2	2.0973791657271e-05	0.000159762578132586	8.29967354617385e-05
rf_001_012_lag1	2.08986007961116e-05	2.71691723795816e-05	5.53311569744923e-05
rf_014_010_delta2	2.08091792268339e-05	8.25299030428619e-05	2.76655784872462e-05
rf_004_007_lag2	2.08024626775143e-05	0.00033161065169875	5.53311569744923e-05
rf_011_000	2.07797699179422e-05	0.000269374171545369	5.53311569744923e-05
rf_012_003_delta1	2.07656713235175e-05	0.00106012814257105	0.000138327892436231
rf_016_011_lag2	2.07422305355962e-05	0.000285021434515151	5.53311569744923e-05
rf_011_015_lag2	2.0565996411522e-05	0.000379619769193003	5.53311569744923e-05
rf_013_009_delta1	2.05564485025305e-05	0.000213323919218028	2.76655784872462e-05
rf_016_001_delta1	2.05226779019622e-05	0.000186336199907936	5.53311569744923e-05
rf_019_000_delta1	2.04039221653808e-05	0.000579706987410758	8.29967354617385e-05
rf_013_014	2.03978566378522e-05	0.000208135803441775	5.53311569744923e-05
rf_010_009	2.03193305988326e-05	0.000228845006212338	8.29967354617385e-05
rf_002_000_delta1	2.02667653625478e-05	0.000519691925431273	8.29967354617385e-05
rf_011_007_lag1	2.02477945752397e-05	0.000528276938802447	8.29967354617385e-05
rf_002_005_lag1	2.01246716957925e-05	0.000403366328112187	8.29967354617385e-05
rf_020_014	1.99130117005132e-05	0.000288755522383574	8.29967354617385e-05
rf_014_008_delta2	1.98416469011946e-05	0.000254561833030429	5.53311569744923e-05
rf_011_015_lag1	1.98290342008766e-05	0.000616163672925908	8.29967354617385e-05
rf_008_004_lag1	1.98198219653723e-05	0.000461389732360731	8.29967354617385e-05
rf_002_001_lag2	1.97161044010228e-05	0.000148168568165374	5.53311569744923e-05
rf_014_002_delta1	1.97085224916119e-05	0.000390895575366832	5.53311569744923e-05
rf_014_008_delta1	1.96463166511799e-05	0.000575178111064452	8.29967354617385e-05
rf_002_008_lag2	1.95954990727305e-05	0.000215157676728233	5.53311569744923e-05
rf_002_014_lag1	1.95737212543794e-05	5.38836305770781e-05	5.53311569744923e-05
rf_010_010_delta1	1.95470752465902e-05	1.08097962377491e-05	2.76655784872462e-05
rf_004_008_lag2	1.95063503536452e-05	0.000459542996750191	8.29967354617385e-05
rf_013_010	1.94507745265237e-05	0.000125890457265504	5.53311569744923e-05
rf_003_011_delta1	1.93415069552123e-05	0.000304100684017796	8.29967354617385e-05
rf_016_005_lag1	1.92938397802264e-05	0.000629723624758582	8.29967354617385e-05
rf_020_006	1.92912797309603e-05	1.35839853518123e-05	8.29967354617385e-05
rf_002_002_delta1	1.88842093397717e-05	0.000118802491801417	5.53311569744923e-05
rf_002_007_delta1	1.86792133100982e-05	0.000873871012941077	0.000110662313948985
rf_020_014_lag2	1.86403552544745e-05	0.000349798017306195	5.53311569744923e-05
rf_004_007_delta1	1.85156460868317e-05	0.000255786100495303	5.53311569744923e-05
rf_011_012_lag2	1.85152346558418e-05	0.000321698026730411	5.53311569744923e-05
rf_008_005_lag2	1.84414579347317e-05	0.000289341459580151	5.53311569744923e-05
rf_006_006_delta2	1.84260372794987e-05	0.000369371876632693	5.53311569744923e-05
rf_008_007_lag2	1.82624885336719e-05	0.000396685250127101	5.53311569744923e-05
rf_017_015_delta1	1.82445025938982e-05	0.000219245778333554	5.53311569744923e-05
rf_012_015_delta1	1.81860738500918e-05	0.000462221532458087	8.29967354617385e-05
rf_001_011_delta2	1.81679896719305e-05	0.000203641295027836	5.53311569744923e-05
rf_003_006	1.810945653059e-05	0.000209598243081304	5.53311569744923e-05
rf_019_009	1.80795138396065e-05	0.000445644172297675	8.29967354617385e-05
rf_009_011_lag1	1.79418193432791e-05	0.000360769559127741	5.53311569744923e-05
rf_009_001_lag1	1.79001194574343e-05	2.89531805051721e-06	2.76655784872462e-05
rf_003_004_lag2	1.78818822244811e-05	1.08278213771023e-05	2.76655784872462e-05
rf_018_014_lag1	1.78321089293303e-05	1.4303068244412e-05	2.76655784872462e-05
rf_019_011	1.78073510079179e-05	0.000210405288653947	5.53311569744923e-05
rf_010_015_lag2	1.77172962783742e-05	0.000198696398465257	2.76655784872462e-05
rf_017_010	1.76769409342227e-05	0.000142965551607256	5.53311569744923e-05
rf_008_010_lag1	1.76645833765508e-05	2.06702684695595e-05	5.53311569744923e-05
rf_008_007_lag1	1.76559862858088e-05	0.00035491331151946	5.53311569744923e-05
rf_006_011_lag1	1.76211747894726e-05	0.000265345432732318	5.53311569744923e-05
rf_006_009_lag2	1.76130896777881e-05	4.18284173776141e-05	2.76655784872462e-05
rf_006_011_lag2	1.75989679865638e-05	3.5979379825075e-05	2.76655784872462e-05
rf_006_005	1.75265610596479e-05	0.000164737756929279	5.53311569744923e-05
rf_013_001	1.74202036850843e-05	0.000125029095939609	5.53311569744923e-05
rf_016_003_delta2	1.74018312588642e-05	0.000638935672644058	8.29967354617385e-05
rf_011_002_delta2	1.72037429430216e-05	0.000382449235401083	5.53311569744923e-05
rf_014_010_lag1	1.71820085466537e-05	0.000334300002490257	5.53311569744923e-05
rf_007_002_lag1	1.7148936393305e-05	4.73407453270341e-05	2.76655784872462e-05
rf_011_011_delta2	1.71309566126778e-05	9.57207000215817e-05	2.76655784872462e-05
rf_020_009_lag1	1.71161229241116e-05	0.000173649866495916	5.53311569744923e-05
rf_016_003_lag1	1.70956856440085e-05	0.000272923201316431	5.53311569744923e-05
rf_018_004_delta2	1.69986485979712e-05	0.000486532158071432	8.29967354617385e-05
rf_001_010_lag1	1.69889833572378e-05	0.000304490748033401	5.53311569744923e-05
rf_005_003_lag1	1.69171603174154e-05	0.000255124457713442	5.53311569744923e-05
rf_006_005_lag2	1.69135227254592e-05	0.000412426243821521	5.53311569744923e-05
rf_015_005_lag2	1.66983720338691e-05	0.000273806433144741	5.53311569744923e-05
rf_004_008_delta2	1.66395934505383e-05	0.000320365848764609	5.53311569744923e-05
rf_015_006_delta2	1.65027076501537e-05	0.00043492570343265	5.53311569744923e-05
rf_001_015	1.64030292541158e-05	1.93796684918657e-05	5.53311569744923e-05
rf_020_002	1.63736033155284e-05	2.76914207504435e-05	2.76655784872462e-05
rf_012_006_lag1	1.63412222184233e-05	0.000289412598796798	5.53311569744923e-05
rf_007_004_delta2	1.6183320794074e-05	5.04434726477095e-05	5.53311569744923e-05
rf_002_015_lag1	1.60529954086438e-05	0.000312895750346233	5.53311569744923e-05
rf_016_014	1.59921907740534e-05	4.46638919654784e-06	2.76655784872462e-05
rf_003_001	1.59885051407541e-05	0.00019668431224305	5.53311569744923e-05
rf_019_009_lag1	1.59826564151842e-05	1.34320935108622e-05	2.76655784872462e-05
rf_015_012_delta1	1.5965551233368e-05	8.30790689551581e-06	2.76655784872462e-05
rf_018_004_delta1	1.59259226685101e-05	0.00043210681197299	5.53311569744923e-05
rf_002_009_delta1	1.58563976062679e-05	0.000208259816400526	5.53311569744923e-05
rf_019_008_delta2	1.57818214279349e-05	5.52804587093605e-05	2.76655784872462e-05
rf_011_006_delta1	1.57572963222623e-05	0.00035350807165548	5.53311569744923e-05
rf_001_005_lag1	1.57495511954677e-05	2.26684152506668e-05	2.76655784872462e-05
rf_006_005_delta2	1.57223188369264e-05	0.000875022939513347	0.000110662313948985
rf_018_003_delta2	1.55368010312479e-05	0.000331761101528552	5.53311569744923e-05
rf_013_010_lag2	1.55313541899908e-05	0.000333304534127574	5.53311569744923e-05
rf_013_003_lag2	1.55102899087683e-05	0.000315025841147406	5.53311569744923e-05
rf_006_009	1.54462206185456e-05	0.000318024503330215	5.53311569744923e-05
rf_006_005_lag1	1.54434871893039e-05	4.11598048752036e-06	2.76655784872462e-05
rf_010_015	1.54250534795756e-05	0.000146076450324439	5.53311569744923e-05
rf_013_000_lag2	1.5275501394298e-05	7.5738991875317e-05	2.76655784872462e-05
rf_017_013_delta2	1.52705044786968e-05	0.000255406370892927	5.53311569744923e-05
rf_010_002_lag2	1.51245080687262e-05	1.7166421714476e-05	5.53311569744923e-05
rf_020_004_delta1	1.50955643913142e-05	0.000248353013696399	5.53311569744923e-05
rf_005_006	1.50842321775652e-05	0.00032361445954645	5.53311569744923e-05
rf_004_000_delta1	1.50551406806358e-05	0.000413677428827829	5.53311569744923e-05
rf_002_014	1.50296970164843e-05	0.000194799844007464	8.29967354617385e-05
rf_005_002	1.50178470482374e-05	1.26248076030272e-05	2.76655784872462e-05
rf_013_005_delta1	1.49160665354798e-05	0.000337092216743674	5.53311569744923e-05
rf_018_000	1.47728928623759e-05	1.84827375576472e-05	2.76655784872462e-05
rf_001_009_lag1	1.47564294636309e-05	4.55069878168285e-05	2.76655784872462e-05
rf_018_005_lag2	1.47127943739381e-05	7.62838317541683e-05	2.76655784872462e-05
rf_014_015_delta1	1.459225310077e-05	0.000300219270677059	5.53311569744923e-05
rf_020_014_delta1	1.45920276760061e-05	0.000348938818997023	5.53311569744923e-05
rf_019_011_delta1	1.43438691941487e-05	0.000365629617367764	5.53311569744923e-05
rf_007_004_delta1	1.43125705670508e-05	6.10547520173813e-06	2.76655784872462e-05
rf_009_009_delta1	1.41438518336047e-05	0.000212993217994693	2.76655784872462e-05
rf_008_004	1.40225092554696e-05	0.000170326511469557	2.76655784872462e-05
rf_019_009_delta2	1.39891106673534e-05	5.0830892976209e-06	2.76655784872462e-05
rf_009_011_lag2	1.39787091006491e-05	0.000326351637041041	5.53311569744923e-05
rf_016_000_lag2	1.3944521525859e-05	0.000316862002009525	5.53311569744923e-05
rf_020_001_delta2	1.39299114143128e-05	0.000353114883282387	5.53311569744923e-05
rf_007_010_lag2	1.36421702532393e-05	0.000285387224676427	5.53311569744923e-05
rf_002_008_lag1	1.36088865332064e-05	0.00025852255698432	5.53311569744923e-05
rf_019_014_delta1	1.35267472308595e-05	5.12899331917389e-06	2.76655784872462e-05
rf_017_011_lag1	1.34925861403996e-05	0.00038988640789824	5.53311569744923e-05
rf_007_013_lag1	1.34858147746756e-05	0.000115289992979444	2.76655784872462e-05
rf_017_006_delta2	1.33706621388297e-05	5.98023653351164e-05	2.76655784872462e-05
rf_005_011_lag2	1.33698848545343e-05	0.000198837715557787	5.53311569744923e-05
rf_012_006_delta2	1.33299828235692e-05	0.000259983314277509	5.53311569744923e-05
rf_005_006_lag2	1.33265059853382e-05	7.25492632153631e-05	2.76655784872462e-05
rf_006_006_lag1	1.32742320766855e-05	0.000536357248271728	8.29967354617385e-05
rf_018_015_delta1	1.32632392319118e-05	5.91296671344525e-06	2.76655784872462e-05
rf_010_012_delta1	1.32547839555193e-05	0.000155217118658075	2.76655784872462e-05
Master_status_lag1	1.31756647906864e-05	1.99526275881082e-06	2.76655784872462e-05
rf_001_014	1.31478814964855e-05	0.000393667841799364	5.53311569744923e-05
rf_018_014_lag2	1.31438835944558e-05	6.51668871418396e-06	2.76655784872462e-05
rf_013_004_delta2	1.31389242496487e-05	0.000180877466706193	2.76655784872462e-05
rf_003_009_lag2	1.3114182957932e-05	0.000153631387065371	2.76655784872462e-05
rf_004_004	1.30609038765614e-05	8.66305020781342e-05	2.76655784872462e-05
rf_011_010_lag1	1.29249591937706e-05	0.000189678301079223	2.76655784872462e-05
rf_006_003_lag1	1.29093740893245e-05	8.14375795980541e-06	2.76655784872462e-05
rf_015_009_delta2	1.28695792275096e-05	0.000428394834942174	5.53311569744923e-05
rf_009_005_delta1	1.28490156849021e-05	3.36007824360181e-05	2.76655784872462e-05
rf_017_013_lag2	1.28273749075618e-05	6.6142167348447e-05	2.76655784872462e-05
rf_002_002	1.2785564157079e-05	3.62396628373362e-05	2.76655784872462e-05
rf_001_011	1.27760137844288e-05	5.88386212176951e-05	2.76655784872462e-05
rf_001_011_lag1	1.27660100985921e-05	0.000106481948550673	2.76655784872462e-05
rf_003_000_lag1	1.27087078626908e-05	0.00013633854904023	2.76655784872462e-05
rf_006_009_lag1	1.26861136494637e-05	0.000323580091614083	5.53311569744923e-05
rf_003_010	1.26275093699804e-05	0.000102573858003693	2.76655784872462e-05
rf_009_007_lag2	1.25852265209141e-05	0.000326374228549031	5.53311569744923e-05
rf_002_007	1.25355687097612e-05	0.000431278376568314	5.53311569744923e-05
rf_001_005_delta2	1.25321306741535e-05	0.000320614355352492	5.53311569744923e-05
rf_005_003_delta1	1.2488198097682e-05	0.000116072043692184	2.76655784872462e-05
rf_010_012	1.23701137080752e-05	8.00957882245969e-05	2.76655784872462e-05
rf_005_009_delta1	1.23229660571014e-05	4.23597984857483e-05	5.53311569744923e-05
rf_018_011_lag2	1.23061287981604e-05	1.2469070399015e-05	2.76655784872462e-05
rf_006_009_delta2	1.23015808843432e-05	0.000241154013373896	5.53311569744923e-05
rf_012_014	1.22834828481022e-05	4.56242713902204e-05	2.76655784872462e-05
rf_010_009_delta1	1.2258395412349e-05	2.37523269637765e-06	2.76655784872462e-05
rf_017_012_lag1	1.22347997218918e-05	0.000189935700069187	2.76655784872462e-05
rf_013_001_delta2	1.21781355735738e-05	8.50978845627238e-06	2.76655784872462e-05
rf_011_000_lag1	1.21250960830042e-05	0.000425140215780549	5.53311569744923e-05
rf_020_005_delta1	1.1986553472196e-05	0.000316581290505997	5.53311569744923e-05
rf_011_006	1.19538551790433e-05	3.46774840933865e-05	2.76655784872462e-05
rf_003_003_lag2	1.19325679367154e-05	9.20750555035859e-05	2.76655784872462e-05
rf_013_008_delta2	1.18304197229084e-05	7.21870780819581e-05	2.76655784872462e-05
rf_012_009_delta2	1.15742223229657e-05	0.000324965623992371	5.53311569744923e-05
rf_015_009	1.15498459606825e-05	2.09149296943812e-05	2.76655784872462e-05
rf_006_000_delta1	1.15224168174086e-05	0.000205334937121469	2.76655784872462e-05
rf_020_015_lag2	1.14369820636968e-05	0.000412675952085361	5.53311569744923e-05
rf_006_007_delta2	1.14137411400812e-05	0.000102175141921199	2.76655784872462e-05
rf_014_010_lag2	1.14107354765618e-05	0.00042929657258022	5.53311569744923e-05
rf_018_008_delta1	1.13291643554847e-05	0.000336028012516257	5.53311569744923e-05
rf_020_006_delta1	1.12770832281193e-05	3.92130898250509e-06	2.76655784872462e-05
rf_010_009_delta2	1.12691154481767e-05	0.000166914713092771	5.53311569744923e-05
rf_016_006_lag1	1.12590738835886e-05	0.000214152835293087	2.76655784872462e-05
rf_008_010_delta1	1.11835159372945e-05	3.8484874195179e-06	2.76655784872462e-05
rf_008_010	1.11489205363153e-05	9.81468837785313e-05	0.000193659049410723
rf_009_007_delta1	1.11210855959705e-05	0.00012376036646433	2.76655784872462e-05
rf_018_005	1.11144990046432e-05	0.000142536312955457	2.76655784872462e-05
rf_019_004_delta2	1.10873895210756e-05	0.000430367506192996	5.53311569744923e-05
rf_011_000_lag2	1.08617190071673e-05	7.16203677006915e-05	2.76655784872462e-05
rf_013_008_lag2	1.08364640426278e-05	3.18751757619322e-05	2.76655784872462e-05
rf_019_000	1.08219703389515e-05	3.00945323290209e-05	2.76655784872462e-05
rf_009_005_delta2	1.07545030475737e-05	4.9621766628392e-05	2.76655784872462e-05
rf_011_009_delta1	1.07495646438649e-05	0.000155818917977283	2.76655784872462e-05
rf_014_010_delta1	1.07381622158452e-05	0.000431672526282172	5.53311569744923e-05
rf_018_009_delta2	1.07272254193052e-05	5.83418483771191e-05	2.76655784872462e-05
rf_002_012_lag2	1.07156733240242e-05	2.39099868493198e-05	2.76655784872462e-05
rf_011_006_lag2	1.06749120921145e-05	3.95185558532909e-05	2.76655784872462e-05
rf_013_007	1.06488638294986e-05	1.25414112916195e-05	2.76655784872462e-05
